안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
김포-A-255,01,99,경기도 김포시 고촌읍 장곡로 2-17 (풍곡리 472-3) [샛별어린이집],경기도 김포시 고촌읍 장곡로 2-17,경기도 김포시 고촌읍 풍곡리 472-3번지 [샛별어린이집],37.6062354000,126.7547852000,03,Y,N,Y,경보등+경보음+CCTV,2014,20190509,Y,김포시,031-980-5612,20190509
김포-A-257,01,99,경기도 김포시 북변중로25번길 16 (북변동 414-20) [사랑뜰어린이집],경기도 김포시 북변중로25번길 16,경기도 김포시 북변동 414-20번지 사랑뜰어린이집,37.6245029000,126.7114679000,03,Y,N,Y,경보등+경보음+CCTV,2014,20190509,Y,김포시,031-980-5612,20190509
김포-A-258,01,99,경기도 김포시 구래동 5713 (반디유치원),,경기도 김포시 구래동 5713 (반디유치원),37.6408201000,126.6267173000,03,Y,N,Y,경보등+경보음+CCTV,2014,20190509,Y,김포시,031-980-5612,20190509
김포-A-259,01,99,경기도 김포시 감정로 3-1 (감정동 550-26) [하나로어린이집],경기도 김포시 감정로 3-1,경기도 김포시 감정동 550-26번지 [하나로어린이집],37.6228223000,126.7011659000,03,Y,N,Y,경보등+경보음+CCTV,2014,20190509,Y,김포시,031-980-5612,20190509
20216,01,02,비산2동행정복지센터앞,경기도 안양시 만안구 박달로204번길 44,경기도 안양시 만안구 박달동 768번지,37.3976680000,126.9391850000,03,N,N,N,,2017,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
24,02,02,여자화장실 내부,경기도 의정부시 민락로 279,경기도 의정부시 민락동 887번지,37.7477720000,127.1075200000,03,Y,N,N,경광등 + 이상음원감지,2017,20180731,Y,의정부시,031-828-2983,20200406
25,02,02,여자화장실 내부,경기도 의정부시 신촌로 79,경기도 의정부시 가능동 205-23번지,37.7506130000,127.0433590000,03,Y,N,N,경광등 + 이상음원감지,2017,20180731,Y,의정부시,031-828-2983,20200406
138,02,05,가능역 2번 출구 앞 사거리,경기도 의정부시 가능로125번길 12,경기도 의정부시 의정부동 236-4번지,37.7475460000,127.0450230000,03,Y,N,N,경광등 + 경보음,2019,20200121,Y,의정부시,031-828-2634,20200406
408,02,05,맥스타워 뒤,경기도 의정부시 평화로 471(의정부동),경기도 의정부시 의정부동 166-12번지 맥스타워,37.7340370000,127.0475610000,03,Y,N,N,경광등 + 경보음,2019,20200121,Y,의정부시,031-828-2634,20200406
143,02,05,세진마트 앞,경기도 의정부시 시민로246번길 19,경기도 의정부시 신곡동 397-12번지,37.7348850000,127.0621500000,03,Y,N,N,경광등 + 경보음,2019,20200121,Y,의정부시,031-828-2634,20200406
20215,01,02,비산농협뒤,경기도 안양시 만안구,경기도 안양시 만안구 박달2동 602-13,37.3975570000,126.9336910000,03,N,N,N,,2016,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
146,02,05,훼미리마트 앞 철물점 전주,경기도 의정부시 시민로 387번길 24(용현동),경기도 의정부시 용현동 404-3번지 영우그린빌라,37.7359090000,127.0780290000,03,Y,N,N,경광등 + 경보음,2019,20200121,Y,의정부시,031-828-2634,20200406
10242,01,02,두산위브더아티움 아파트 정문,경기도 안양시 만안구 예술공원로 63,경기도 안양시 만안구 안양동 32-5번지,37.4127720000,126.9165180000,03,N,N,N,,2013,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10241,01,02,소풍한우마을,경기도 안양시 만안구 안양로398번길 72,경기도 안양시 만안구 안양동 857-9번지,37.4143910000,126.9170690000,03,N,N,N,,2013,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10240,01,02,아이마트안경원,경기도 안양시 만안구 안양로395번길 11,경기도 안양시 만안구 안양동 834-5번지,37.4063870000,126.9135550000,03,N,N,N,,2013,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10239,01,02,일호빌라,경기도 안양시 만안구 만안로 356,경기도 안양시 만안구 안양동 819-6번지,37.4082660000,126.9143310000,03,N,N,N,,2013,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
631,02,05,라베르빌 2차 앞,경기도 의정부시 호암로 71(호원동),경기도 의정부시 호원동 119-74번지 라벨르빌2차,37.7069400000,127.0473980000,03,Y,N,N,경광등 + 경보음,2019,20200121,Y,의정부시,031-828-2634,20200406
154,02,05,낙원뷔페 뒤 사거리,경기도 의정부시 신흥로259번길 7,경기도 의정부시 의정부동 432-22번지,37.7392940000,127.0425490000,03,Y,N,N,경광등 + 경보음,2019,20200121,Y,의정부시,031-828-2634,20200406
25,02,05,가능역 뒤,경기도 의정부시 가능로119번길 20,경기도 의정부시 가능동 197-12번지,37.7478340000,127.0442200000,03,Y,N,N,경광등 + 경보음,2019,20200121,Y,의정부시,031-828-2634,20200406
10238,01,02,낙원어린이공원,경기도 안양시 만안구,경기도 안양시 만안구 안양2동 55-11,37.4133670000,126.9200070000,03,N,N,N,,2013,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10237,01,02,송가네숯불갈비,경기도 안양시 만안구 예술공원로70번길 70,경기도 안양시 만안구 안양동 45-3번지,37.4137560000,126.9169080000,03,N,N,N,,2013,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
187,01,01,승지어린이공원,경기도 의정부시 민락동 698번지,경기도 의정부시 민락동 698번지,37.7394060000,127.0941150000,03,N,N,N,CCTV,2011,20180302,Y,의정부시청,031-828-2634,20200406
252,01,01,꿈나무어린이공원,경기도 의정부시 의정부동 584-7번지,경기도 의정부시 의정부동 584-7번지,37.7321540000,127.0461570000,03,N,N,N,CCTV,2013,20180302,Y,의정부시청,031-828-2634,20200406
253,01,01,공고개어린이공원,경기도 의정부시 용현동 391-24번지,경기도 의정부시 용현동 391-24번지,37.7351130000,127.0795990000,03,N,N,N,CCTV,2013,20180302,Y,의정부시청,031-828-2634,20200406
255,01,01,민락어린이공원,"경기도 의정부시 용현로 143, (민락동)",경기도 의정부시 민락동 691-1번지 산들마을신안.길훈.현대아파트,37.7419170000,127.0925080000,03,N,N,N,CCTV,2013,20180302,Y,의정부시청,031-828-2634,20200406
256,01,01,어룡어린이공원,경기도 의정부시 천보로 173,경기도 의정부시 용현동 547-1,37.7507970000,127.0826850000,03,N,N,N,CCTV,2013,20180302,Y,의정부시청,031-828-2634,20200406
258,01,01,어수정어린이공원,경기도 의정부시 가능동 679번지,경기도 의정부시 가능동 679번지,37.7473280000,127.0329930000,03,N,N,N,CCTV,2013,20180302,Y,의정부시청,031-828-2634,20200406
259,01,01,오동어린이공원,경기도 의정부시 민락동 706-1번지,경기도 의정부시 민락동 706-1번지,37.7406180000,127.0910930000,03,N,N,N,CCTV,2019,20200121,Y,의정부시청,031-828-2634,20200406
261,01,01,무궁화어린이공원,경기도 의정부시 비우로92번길 13-16,경기도 의정부시 녹양동 337번지,37.7576410000,127.0380110000,03,N,N,N,CCTV,2013,20180302,Y,의정부시청,031-828-2634,20200406
곤지암-B-001,01,99,만선초정문,,경기도 광주시 곤지암읍 만선리 435-13,37.3657869000,127.4094180000,03,N,N,N,CCTV,2012,20230930,Y,광주시청,031-760-0081,20230930
오포-A-013,01,99,공원묘지입구,,경기도 광주시 능평동 353,37.3569977800,127.1669127000,03,N,N,N,CCTV,2012,20230930,Y,광주시청,031-760-0081,20230930
초월-A-007,01,99,마을입구,,경기도 광주시 초월읍 무갑리 산120,37.4191227800,127.3197389000,03,N,N,N,CCTV,2012,20230930,Y,광주시청,031-760-0081,20230930
오포-A-094,01,99,1리마을회관,경기도 광주시 수레안길 2,경기도 광주시 능평동 626,37.3484432100,127.1571017000,03,N,N,N,CCTV,2017,20230930,Y,광주시청,031-760-0081,20230930
오포-A-095,01,99,수레실가든,,경기도 광주시 능평동 640-11,37.3470836700,127.1543729000,03,N,N,N,CCTV,2017,20230930,Y,광주시청,031-760-0081,20230930
오포-A-096,01,99,새빛전원교회,,경기도 광주시 능평동 894,37.3500376400,127.1533096000,03,N,N,N,CCTV,2017,20230930,Y,광주시청,031-760-0081,20230930
오포-A-097,01,99,장군수산앞,경기도 광주시 창뜰아랫길 31,경기도 광주시 능평동 314-5,37.3480127400,127.1673015000,03,N,N,N,CCTV,2017,20230930,Y,광주시청,031-760-0081,20230930
오포-A-098,01,99,창대빌,경기도 광주시 오포로171번길 31,경기도 광주시 능평동 123,37.3488531200,127.1808303000,03,N,N,N,CCTV,2017,20230930,Y,광주시청,031-760-0081,20230930
오포-A-099,01,99,보민식품,,경기도 광주시 문형동 501-1,37.3384533300,127.2065460000,03,N,N,N,CCTV,2017,20230930,Y,광주시청,031-760-0081,20230930
오포-A-100,01,99,세진아트,,경기도 광주시 문형동 산86,37.3381885200,127.2136819000,03,N,N,N,CCTV,2017,20230930,Y,광주시청,031-760-0081,20230930
오포-A-101,01,99,문형삼거리,,경기도 광주시 문형동 432-3,37.3446415500,127.2123369000,03,N,N,N,CCTV,2017,20230930,Y,광주시청,031-760-0081,20230930
오포-A-102,01,99,굿모닝하우스,,경기도 광주시 문형동 436-3,37.3451775500,127.2108249000,03,N,N,N,CCTV,2017,20230930,Y,광주시청,031-760-0081,20230930
김포-A-265,01,99,경기도 김포시 양촌읍 황금로89번길 44 (학운리 3001) [보듬이나눔이어린이집],경기도 김포시 양촌읍 황금로89번길 44,경기도 김포시 양촌읍 학운리 3001번지 보듬이나눔이어린이집,37.6170739000,126.6232120000,03,Y,N,Y,경보등+경보음+CCTV,2014,20190509,Y,김포시,031-980-5612,20190509
김포-A-379,01,99,경기도 김포시 구래동 산749 (호수초등학교앞),,경기도 김포시 구래동 산749 (호수초등학교앞),37.6502750000,126.6324473000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-380,01,99,경기도 김포시 구래동 6499 (청라에너지앞 교차로),,경기도 김포시 구래동 6499 (청라에너지앞 교차로),37.6491791000,126.6374081000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-381,01,99,경기도 김포시 장기동 1882-15 (사랑하는교회 앞),,경기도 김포시 장기동 1882-15 (사랑하는교회 앞),37.6482783000,126.6586713000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-382,01,99,경기도 김포시 장기동 2032 (롯데마트 인근 사거리),,경기도 김포시 장기동 2032 (롯데마트 인근 사거리),37.6403713000,126.6757751000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-383,01,99,경기도 김포시 장기동 1890 (고창마을KCC스위첸아파트 401동 인근),,경기도 김포시 장기동 1890 (고창마을KCC스위첸아파트 401동 인근),37.6471653000,126.6622267000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-384,01,99,경기도 김포시 장기동 1313 (현대성우오스타 401동 인근),,경기도 김포시 장기동 1313 (현대성우오스타 401동 인근),37.6487214000,126.6635813000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-385,01,99,경기도 김포시 장기동 1892 (푸른솔초등학교옆 교차로),경기도 김포시 김포한강2로 306,경기도 김포시 장기동 1892 (푸른솔초등학교옆 교차로),37.6529573000,126.6676758000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-386,01,99,경기도 김포시 장기동 1892 (푸른솔중학교옆 교차로),경기도 김포시 김포한강2로 328,경기도 김포시 장기동 1892 (푸른솔중학교옆 교차로),37.6529573000,126.6676758000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-388,01,99,경기도 김포시 장기동 1906 (리틀예은어린이집 인근),,경기도 김포시 장기동 1906 (리틀예은어린이집 인근),37.6477757000,126.6715984000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-261,01,99,경기도 김포시 통진읍 도이곶로 9 (도사리 456) [하나어린이집],경기도 김포시 통진읍 도이곶로 9,경기도 김포시 통진읍 도사리 456번지 하나어린이집,37.6855102000,126.6129020000,03,Y,N,Y,경보등+경보음+CCTV,2014,20190509,Y,김포시,031-980-5612,20190509
김포-A-262,01,99,경기도 김포시 통진읍 서암로 120 (서암리799-24) [서암어린이집],경기도 김포시 통진읍 서암로 120,경기도 김포시 통진읍 서암리 799-24번지 서암어린이집,37.6955928000,126.6014889000,03,Y,N,Y,경보등+경보음+CCTV,2014,20190509,Y,김포시,031-980-5612,20190509
김포-A-263,01,99,경기도 김포시 통진읍 마송리 555 [마송어린이집],,경기도 김포시 통진읍 마송리 555 [마송어린이집],37.6836657000,126.6054652000,03,Y,N,Y,경보등+경보음+CCTV,2014,20190509,Y,김포시,031-980-5612,20190509
김포-A-389,01,99,경기도 김포시 장기동 1323 (청송현대홈타운3단지아파트 309동 인근),,경기도 김포시 장기동 1323 (청송현대홈타운3단지아파트 309동 인근),37.6486669000,126.6667325000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-390,01,99,경기도 김포시 장기동 1949-16 (고창초등학교 후문 인근),경기도 김포시 김포한강1로98번길 17-33,경기도 김포시 장기동 1949-16 (고창초등학교 후문 인근),37.6153488000,126.7154510000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-391,01,99,경기도 김포시 장기동 1885-1 (선수교회 맞은편 교차로),,경기도 김포시 장기동 1885-1 (선수교회 맞은편 교차로),37.6485929000,126.6601954000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-393,01,99,경기도 김포시 장기동 1929-8 (캠핑하우스 인근 버스정류장옆),,경기도 김포시 장기동 1929-8 (캠핑하우스 인근 버스정류장옆),37.6469939000,126.6774027000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-394,01,99,경기도 김포시 운양동 1393 (한강푸르지오 511동 인근),,경기도 김포시 운양동 1393 (한강푸르지오 511동 인근),37.6474472000,126.6784598000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-396,01,99,경기도 김포시 운양동 1325-1 (전원월드2단지아파트 206동 인근),,경기도 김포시 운양동 1325-1 (전원월드2단지아파트 206동 인근),37.6468221000,126.6848393000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-397,01,99,경기도 김포시 운양동 1403-1 (한강로사거리 교차로),,경기도 김포시 운양동 1403-1 (한강로사거리 교차로),37.6500981000,126.6762145000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-398,01,99,경기도 김포시 운양동 1400-2 (풍경마을래미안한강2차아파트 503동 인근),,경기도 김포시 운양동 1400-2 (풍경마을래미안한강2차아파트 503동 인근),37.6505660000,126.6761608000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-400,01,99,경기도 김포시 운양동 산29-1 (청수초등학교 인근),경기도 김포시 김포한강11로 256,경기도 김포시 운양동 산29-1 (청수초등학교 인근),37.6542330000,126.6777617000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-401,01,99,경기도 김포시 운양동 654 (한강e편한세상아파트 201동 인근),,경기도 김포시 운양동 654 (한강e편한세상아파트 201동 인근),37.6558159000,126.6807255000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-402,01,99,경기도 김포시 운양동 514-1 (LH김포사업단 인근 교차로),,경기도 김포시 운양동 514-1 (LH김포사업단 인근 교차로),37.6557214000,126.6859856000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-453,01,99,경기도 김포시 장기동 1155-3 (스마토피아센터 맞은편),,경기도 김포시 장기동 1155-3 (스마토피아센터 맞은편),37.6423313000,126.6570559000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-454,01,99,경기도 김포시 장기동 산206 (새솔학교 인근),,경기도 김포시 장기동 산206 (새솔학교 인근),37.6410336000,126.6570339000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-455,01,99,경기도 김포시 장기동 1198-2 (도치울 입구),,경기도 김포시 장기동 1198-2 (도치울 입구),37.6391169000,126.6564565000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
김포-A-456,01,99,경기도 김포시 장기동 176-15 (고창마을한양수자인리버팰리스아파트 611동 버스정류장),경기도 김포시 김포한강3로 290-13,경기도 김포시 장기동 176-15 (고창마을한양수자인리버팰리스아파트 611동 버스정류장),37.6443936000,126.6577553000,03,Y,N,Y,경보등+경보음+CCTV,2015,20190509,Y,김포시,031-980-5612,20190509
10236,01,02,대교장여관,경기도 안양시 만안구 안양로417번길 16,경기도 안양시 만안구 안양동 821-56번지,37.4087120000,126.9151980000,03,N,N,N,,2013,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
